INSEE_COM;I_CD_POST_SIEGE;num_TC;CDCOM_TC;num_TCABS;CDCOM_TCABS 
57508;A57508;102807;A57672;102807;A57672
57509;A57509;102791;A57463;102791;A57463
57510;A57510;102791;A57463;102791;A57463
57511;A57511;102791;A57463;102791;A57463
57512;A57512;102791;A57463;102791;A57463
57513;A57513;102799;A57631;102799;A57631
57514;A57514;102799;A57631;102799;A57631
57515;A57515;102791;A57463;102791;A57463
57516;A57516;102791;A57463;102791;A57463
57517;A57517;102799;A57631;102799;A57631
57518;A57518;102791;A57463;102791;A57463
57519;A57519;102791;A57463;102791;A57463
57520;A57520;102791;A57463;102791;A57463
57521;A57521;102799;A57631;102799;A57631
57522;A57522;;;;
57523;A57523;102791;A57463;102791;A57463
57524;A57524;102791;A57463;102791;A57463
57525;A57525;102791;A57463;102791;A57463
57526;A57526;102799;A57631;102799;A57631
57527;A57527;102791;A57463;102791;A57463
57528;A57528;102791;A57463;102791;A57463
57529;A57529;102807;A57672;102807;A57672
57530;A57530;102791;A57463;102791;A57463
57531;A57531;102807;A57672;102807;A57672
57532;A57532;102791;A57463;102791;A57463
57533;A57533;102791;A57463;102791;A57463
57534;A57534;102791;A57463;102791;A57463
57535;A57535;102799;A57631;102799;A57631
57536;A57536;102799;A57631;102799;A57631
57537;A57537;102799;A57631;102799;A57631
57538;A57538;102791;A57463;102791;A57463
57539;A57539;102791;A57463;102791;A57463
57540;A57540;102791;A57463;102791;A57463
57541;A57541;102799;A57631;102799;A57631
57542;A57542;102791;A57463;102791;A57463
57543;A57543;102791;A57463;102791;A57463
57544;A57544;102791;A57463;102791;A57463
57545;A57545;102791;A57463;102791;A57463
57546;A57546;102791;A57463;102791;A57463
57547;A57547;102791;A57463;102791;A57463
57548;A57548;102791;A57463;102791;A57463
57549;A57549;102791;A57463;102791;A57463
57550;A57550;102799;A57631;102799;A57631
57551;A57551;102791;A57463;102791;A57463
57552;A57552;102791;A57463;102791;A57463
57553;A57553;102791;A57463;102791;A57463
57554;A57554;102791;A57463;102791;A57463
57555;A57555;102791;A57463;102791;A57463
57556;A57556;102799;A57631;102799;A57631
57557;A57557;102807;A57672;102807;A57672
57558;A57558;102791;A57463;102791;A57463
57559;A57559;102791;A57463;102791;A57463
57560;A57560;102799;A57631;102799;A57631
57561;A57561;102799;A57631;102799;A57631
57562;A57562;102807;A57672;102807;A57672
57563;A57563;102791;A57463;102791;A57463
57564;A57564;102791;A57463;102791;A57463
57565;A57565;102807;A57672;102807;A57672
57566;A57566;102791;A57463;102791;A57463
57567;A57567;102791;A57463;102791;A57463
57568;A57568;102799;A57631;102799;A57631
57569;A57569;102807;A57672;102807;A57672
57570;A57570;102791;A57463;102791;A57463
57571;A57571;102799;A57631;102799;A57631
57572;A57572;102791;A57463;102791;A57463
57573;A57573;102791;A57463;102791;A57463
57574;A57574;102807;A57672;102807;A57672
57575;A57575;102791;A57463;102791;A57463
57576;A57576;102807;A57672;102807;A57672
57577;A57577;102799;A57631;102799;A57631
57578;A57578;102791;A57463;102791;A57463
57579;A57579;102791;A57463;102791;A57463
57580;A57580;102791;A57463;102791;A57463
57581;A57581;102799;A57631;102799;A57631
57582;A57582;102807;A57672;102807;A57672
57583;A57583;102791;A57463;102791;A57463
57584;A57584;102799;A57631;102799;A57631
57585;A57585;102807;A57672;102807;A57672
57586;A57586;102807;A57672;102807;A57672
57587;A57587;102791;A57463;102791;A57463
57588;A57588;102807;A57672;102807;A57672
57589;A57589;102799;A57631;102799;A57631
57590;A57590;102799;A57631;102799;A57631
57591;A57591;102791;A57463;102791;A57463
57592;A57592;102791;A57463;102791;A57463
57593;A57593;102791;A57463;102791;A57463
57594;A57594;102799;A57631;102799;A57631
57595;A57595;102791;A57463;102791;A57463
57596;A57596;102799;A57631;102799;A57631
57597;A57597;102807;A57672;102807;A57672
57598;A57598;102799;A57631;102799;A57631
57599;A57599;102791;A57463;102791;A57463
57600;A57600;102807;A57672;102807;A57672
57601;A57601;102791;A57463;102791;A57463
57602;A57602;102807;A57672;102807;A57672
57603;A57603;102807;A57672;102807;A57672
57604;A57604;102807;A57672;102807;A57672
57605;A57605;102791;A57463;102791;A57463
57606;A57606;102799;A57631;102799;A57631
57607;A57607;102791;A57463;102791;A57463
57608;A57608;;;;
57609;A57609;102791;A57463;102791;A57463
57610;A57610;102791;A57463;102791;A57463
57611;A57611;102791;A57463;102791;A57463
57612;A57612;102791;A57463;102791;A57463
57613;A57613;102791;A57463;102791;A57463
57614;A57614;102791;A57463;102791;A57463
57615;A57615;102799;A57631;102799;A57631
57616;A57616;102791;A57463;102791;A57463
57617;A57617;102791;A57463;102791;A57463
57618;A57618;102791;A57463;102791;A57463
57619;A57619;102799;A57631;102799;A57631
57620;A57620;102791;A57463;102791;A57463
57621;A57621;102791;A57463;102791;A57463
57622;A57622;102791;A57463;102791;A57463
57623;A57623;102791;A57463;102791;A57463
57624;A57624;102791;A57463;102791;A57463
57625;A57625;102791;A57463;102791;A57463
57626;A57626;102791;A57463;102791;A57463
57627;A57627;102791;A57463;102791;A57463
57628;A57628;102799;A57631;102799;A57631
57629;A57629;102791;A57463;102791;A57463
57630;A57630;102791;A57463;102791;A57463
57631;A57631;102799;A57631;102799;A57631
57632;A57632;;;;
57633;A57633;102799;A57631;102799;A57631
57634;A57634;102791;A57463;102791;A57463
57635;A57635;102791;A57463;102791;A57463
57636;A57636;102799;A57631;102799;A57631
57637;A57637;102791;A57463;102791;A57463
57638;A57638;102799;A57631;102799;A57631
57639;A57639;102799;A57631;102799;A57631
57640;A57640;102791;A57463;102791;A57463
57641;A57641;102799;A57631;102799;A57631
57642;A57642;102791;A57463;102791;A57463
57643;A57643;102791;A57463;102791;A57463
57644;A57644;102799;A57631;102799;A57631
57645;A57645;102791;A57463;102791;A57463
57646;A57646;;;;
57647;A57647;102807;A57672;102807;A57672
57648;A57648;102791;A57463;102791;A57463
57649;A57649;102791;A57463;102791;A57463
57650;A57650;102807;A57672;102807;A57672
57651;A57651;102799;A57631;102799;A57631
57652;A57652;102791;A57463;102791;A57463
57653;A57653;102791;A57463;102791;A57463
57654;A57654;102791;A57463;102791;A57463
57655;A57655;102791;A57463;102791;A57463
57656;A57656;102791;A57463;102791;A57463
57657;A57657;102791;A57463;102791;A57463
57658;A57658;102799;A57631;102799;A57631
57659;A57659;102799;A57631;102799;A57631
57660;A57660;102799;A57631;102799;A57631
57661;A57661;102799;A57631;102799;A57631
57662;A57662;102799;A57631;102799;A57631
57663;A57663;102791;A57463;102791;A57463
57664;A57664;102791;A57463;102791;A57463
57665;A57665;102799;A57631;102799;A57631
57666;A57666;102807;A57672;102807;A57672
57667;A57667;102791;A57463;102791;A57463
57668;A57668;102791;A57463;102791;A57463
57669;A57669;102799;A57631;102799;A57631
57670;A57670;102791;A57463;102791;A57463
57671;A57671;102791;A57463;102791;A57463
57672;A57672;102807;A57672;102807;A57672
57673;A57673;102791;A57463;102791;A57463
57674;A57674;102791;A57463;102791;A57463
57675;A57675;102791;A57463;102791;A57463
57676;A57676;102791;A57463;102791;A57463
57677;A57677;102791;A57463;102791;A57463
57678;A57678;102807;A57672;102807;A57672
57679;A57679;102791;A57463;102791;A57463
57680;A57680;102791;A57463;102791;A57463
57681;A57681;102791;A57463;102791;A57463
57682;A57682;102791;A57463;102791;A57463
57683;A57683;102807;A57672;102807;A57672
57684;A57684;102799;A57631;102799;A57631
57685;A57685;102791;A57463;102791;A57463
57686;A57686;102791;A57463;102791;A57463
57687;A57687;102799;A57631;102799;A57631
57688;A57688;;;;
57689;A57689;102807;A57672;102807;A57672
57690;A57690;102799;A57631;102799;A57631
57691;A57691;102791;A57463;102791;A57463
57692;A57692;102791;A57463;102791;A57463
57693;A57693;102791;A57463;102791;A57463
57694;A57694;102791;A57463;102791;A57463
57695;A57695;102791;A57463;102791;A57463
57696;A57696;102791;A57463;102791;A57463
57697;A57697;102791;A57463;102791;A57463
57698;A57698;102791;A57463;102791;A57463
57699;A57699;;;;
57700;A57700;102791;A57463;102791;A57463
57701;A57701;102791;A57463;102791;A57463
57702;A57702;102791;A57463;102791;A57463
57703;A57703;102791;A57463;102791;A57463
57704;A57704;102807;A57672;102807;A57672
57705;A57705;102791;A57463;102791;A57463
57706;A57706;102791;A57463;102791;A57463
57707;A57707;102791;A57463;102791;A57463
57708;A57708;102791;A57463;102791;A57463
57709;A57709;102791;A57463;102791;A57463
57710;A57710;;;;
57711;A57711;102791;A57463;102791;A57463
57712;A57712;102791;A57463;102791;A57463
57713;A57713;102791;A57463;102791;A57463
57714;A57714;102791;A57463;102791;A57463
57715;A57715;102791;A57463;102791;A57463
57716;A57716;102791;A57463;102791;A57463
57717;A57717;102799;A57631;102799;A57631
57718;A57718;102791;A57463;102791;A57463
57719;A57719;102791;A57463;102791;A57463
57720;A57720;102791;A57463;102791;A57463
57721;A57721;102791;A57463;102791;A57463
57722;A57722;102791;A57463;102791;A57463
57723;A57723;102791;A57463;102791;A57463
57724;A57724;102807;A57672;102807;A57672
57725;A57725;102791;A57463;102791;A57463
57726;A57726;102791;A57463;102791;A57463
57727;A57727;102791;A57463;102791;A57463
57728;A57728;102791;A57463;102791;A57463
57729;A57729;;;;
57730;A57730;102791;A57463;102791;A57463
57731;A57731;102807;A57672;102807;A57672
57732;A57732;102799;A57631;102799;A57631
57733;A57733;102807;A57672;102807;A57672
57734;A57734;102791;A57463;102791;A57463
57735;A57735;;;;
57736;A57736;102791;A57463;102791;A57463
57737;A57737;102791;A57463;102791;A57463
57738;A57738;102799;A57631;102799;A57631
57739;A57739;102807;A57672;102807;A57672
57740;A57740;102807;A57672;102807;A57672
57741;A57741;102799;A57631;102799;A57631
57742;A57742;102791;A57463;102791;A57463
57743;A57743;102791;A57463;102791;A57463
57744;A57744;;;;
57745;A57745;102799;A57631;102799;A57631
57746;A57746;102799;A57631;102799;A57631
57747;A57747;102791;A57463;102791;A57463
57748;A57748;102799;A57631;102799;A57631
57749;A57749;102791;A57463;102791;A57463
57750;A57750;102799;A57631;102799;A57631
57751;A57751;102791;A57463;102791;A57463
57752;A57752;102799;A57631;102799;A57631
57753;A57753;102791;A57463;102791;A57463
57754;A57754;102791;A57463;102791;A57463
57755;A57755;102791;A57463;102791;A57463
57756;A57756;102791;A57463;102791;A57463
57757;A57757;102807;A57672;102807;A57672
57758;A57758;;;;
57759;A57759;102791;A57463;102791;A57463
57760;A57760;102799;A57631;102799;A57631
57761;A57761;102791;A57463;102791;A57463
57762;A57762;102791;A57463;102791;A57463
57763;A57763;102791;A57463;102791;A57463
57764;A57764;102807;A57672;102807;A57672
57765;A57765;102799;A57631;102799;A57631
57766;A57766;;;;
57767;A57767;102807;A57672;102807;A57672
58001;A58001;100365;A58194;100365;A58194
58002;A58002;100365;A58194;100365;A58194
58003;A58003;100365;A58194;100365;A58194
58004;A58004;100365;A58194;100365;A58194
58005;A58005;100365;A58194;100365;A58194
58006;A58006;100365;A58194;100365;A58194
58007;A58007;100365;A58194;100365;A58194
58008;A58008;100365;A58194;100365;A58194
58009;A58009;100365;A58194;100365;A58194
58010;A58010;100365;A58194;100365;A58194
58011;A58011;100365;A58194;100365;A58194
58012;A58012;100365;A58194;100365;A58194
58013;A58013;100365;A58194;100365;A58194
58014;A58014;100365;A58194;100365;A58194
58015;A58015;100365;A58194;100365;A58194
58016;A58016;100365;A58194;100365;A58194
58017;A58017;100365;A58194;100365;A58194
58018;A58018;100365;A58194;100365;A58194
58019;A58019;100365;A58194;100365;A58194
58020;A58020;100365;A58194;100365;A58194
58021;A58021;100365;A58194;100365;A58194
58022;A58022;100365;A58194;100365;A58194
58023;A58023;100365;A58194;100365;A58194
58024;A58024;100365;A58194;100365;A58194
58025;A58025;100365;A58194;100365;A58194
58026;A58026;100365;A58194;100365;A58194
58027;A58027;100365;A58194;100365;A58194
58028;A58028;100365;A58194;100365;A58194
58029;A58029;100365;A58194;100365;A58194
58030;A58030;100365;A58194;100365;A58194
58031;A58031;100365;A58194;100365;A58194
58032;A58032;100365;A58194;100365;A58194
58033;A58033;100365;A58194;100365;A58194
58034;A58034;100365;A58194;100365;A58194
58035;A58035;100365;A58194;100365;A58194
58036;A58036;100365;A58194;100365;A58194
58037;A58037;100365;A58194;100365;A58194
58038;A58038;100365;A58194;100365;A58194
58039;A58039;100365;A58194;100365;A58194
58040;A58040;100365;A58194;100365;A58194
58041;A58041;100365;A58194;100365;A58194
58042;A58042;100365;A58194;100365;A58194
58043;A58043;100365;A58194;100365;A58194
58044;A58044;100365;A58194;100365;A58194
58045;A58045;100365;A58194;100365;A58194
58046;A58046;100365;A58194;100365;A58194
58047;A58047;100365;A58194;100365;A58194
58048;A58048;100365;A58194;100365;A58194
58049;A58049;100365;A58194;100365;A58194
58050;A58050;100365;A58194;100365;A58194
58051;A58051;100365;A58194;100365;A58194
58052;A58052;100365;A58194;100365;A58194
58053;A58053;100365;A58194;100365;A58194
58054;A58054;100365;A58194;100365;A58194
58055;A58055;100365;A58194;100365;A58194
58056;A58056;100365;A58194;100365;A58194
58057;A58057;100365;A58194;100365;A58194
58058;A58058;100365;A58194;100365;A58194
58059;A58059;100365;A58194;100365;A58194
58060;A58060;100365;A58194;100365;A58194
58061;A58061;100365;A58194;100365;A58194
58062;A58062;100365;A58194;100365;A58194
58063;A58063;100365;A58194;100365;A58194
58064;A58064;100365;A58194;100365;A58194
58065;A58065;100365;A58194;100365;A58194
58066;A58066;100365;A58194;100365;A58194
58067;A58067;100365;A58194;100365;A58194
58068;A58068;100365;A58194;100365;A58194
58069;A58069;100365;A58194;100365;A58194
58070;A58070;100365;A58194;100365;A58194
58071;A58071;100365;A58194;100365;A58194
58072;A58072;100365;A58194;100365;A58194
58073;A58073;100365;A58194;100365;A58194
58074;A58074;100365;A58194;100365;A58194
58075;A58075;100365;A58194;100365;A58194
58076;A58076;100365;A58194;100365;A58194
58077;A58077;100365;A58194;100365;A58194
58078;A58078;100365;A58194;100365;A58194
58079;A58079;100365;A58194;100365;A58194
58080;A58080;100365;A58194;100365;A58194
58081;A58081;100365;A58194;100365;A58194
58082;A58082;100365;A58194;100365;A58194
58083;A58083;100365;A58194;100365;A58194
58084;A58084;100365;A58194;100365;A58194
58085;A58085;100365;A58194;100365;A58194
58086;A58086;100365;A58194;100365;A58194
58087;A58087;100365;A58194;100365;A58194
58088;A58088;100365;A58194;100365;A58194
58089;A58089;100365;A58194;100365;A58194
58090;A58090;100365;A58194;100365;A58194
58091;A58091;;;;
58092;A58092;100365;A58194;100365;A58194
58093;A58093;100365;A58194;100365;A58194
58094;A58094;100365;A58194;100365;A58194
58095;A58095;100365;A58194;100365;A58194
58096;A58096;100365;A58194;100365;A58194
58097;A58097;100365;A58194;100365;A58194
58098;A58098;100365;A58194;100365;A58194
58099;A58099;100365;A58194;100365;A58194
58100;A58100;100365;A58194;100365;A58194
58101;A58101;100365;A58194;100365;A58194
58102;A58102;100365;A58194;100365;A58194
58103;A58103;100365;A58194;100365;A58194
58104;A58104;100365;A58194;100365;A58194
58105;A58105;100365;A58194;100365;A58194
58106;A58106;100365;A58194;100365;A58194
58107;A58107;100365;A58194;100365;A58194
58108;A58108;100365;A58194;100365;A58194
58109;A58109;100365;A58194;100365;A58194
58110;A58110;100365;A58194;100365;A58194
58111;A58111;100365;A58194;100365;A58194
58112;A58112;100365;A58194;100365;A58194
58113;A58113;100365;A58194;100365;A58194
58114;A58114;100365;A58194;100365;A58194
58115;A58115;100365;A58194;100365;A58194
58116;A58116;100365;A58194;100365;A58194
58117;A58117;100365;A58194;100365;A58194
58118;A58118;100365;A58194;100365;A58194
58119;A58119;100365;A58194;100365;A58194
58120;A58120;100365;A58194;100365;A58194
58121;A58121;100365;A58194;100365;A58194
58122;A58122;100365;A58194;100365;A58194
58123;A58123;100365;A58194;100365;A58194
58124;A58124;100365;A58194;100365;A58194
58125;A58125;100365;A58194;100365;A58194
58126;A58126;100365;A58194;100365;A58194
58127;A58127;100365;A58194;100365;A58194
58128;A58128;100365;A58194;100365;A58194
58129;A58129;100365;A58194;100365;A58194
58130;A58130;100365;A58194;100365;A58194
58131;A58131;100365;A58194;100365;A58194
58132;A58132;100365;A58194;100365;A58194
58133;A58133;100365;A58194;100365;A58194
58134;A58134;100365;A58194;100365;A58194
58135;A58135;100365;A58194;100365;A58194
58136;A58136;100365;A58194;100365;A58194
58137;A58137;100365;A58194;100365;A58194
58138;A58138;100365;A58194;100365;A58194
58139;A58139;100365;A58194;100365;A58194
58140;A58140;100365;A58194;100365;A58194
58141;A58141;100365;A58194;100365;A58194
58142;A58142;100365;A58194;100365;A58194
58143;A58143;100365;A58194;100365;A58194
58144;A58144;100365;A58194;100365;A58194
58145;A58145;100365;A58194;100365;A58194
58146;A58146;100365;A58194;100365;A58194
58147;A58147;100365;A58194;100365;A58194
58148;A58148;100365;A58194;100365;A58194
58149;A58149;100365;A58194;100365;A58194
58150;A58150;100365;A58194;100365;A58194
58151;A58151;100365;A58194;100365;A58194
58152;A58152;100365;A58194;100365;A58194
58153;A58153;100365;A58194;100365;A58194
58154;A58154;100365;A58194;100365;A58194
58155;A58155;100365;A58194;100365;A58194
58156;A58156;100365;A58194;100365;A58194
58157;A58157;100365;A58194;100365;A58194
58158;A58158;100365;A58194;100365;A58194
58159;A58159;100365;A58194;100365;A58194
58160;A58160;100365;A58194;100365;A58194
58161;A58161;100365;A58194;100365;A58194
58162;A58162;100365;A58194;100365;A58194
58163;A58163;100365;A58194;100365;A58194
58164;A58164;100365;A58194;100365;A58194
58165;A58165;100365;A58194;100365;A58194
58166;A58166;100365;A58194;100365;A58194
58167;A58167;100365;A58194;100365;A58194
58168;A58168;100365;A58194;100365;A58194
58169;A58169;100365;A58194;100365;A58194
58170;A58170;100365;A58194;100365;A58194
58171;A58171;100365;A58194;100365;A58194
58172;A58172;100365;A58194;100365;A58194
58173;A58173;100365;A58194;100365;A58194
58174;A58174;100365;A58194;100365;A58194
58175;A58175;100365;A58194;100365;A58194
58176;A58176;100365;A58194;100365;A58194
58177;A58177;100365;A58194;100365;A58194
58178;A58178;100365;A58194;100365;A58194
58179;A58179;100365;A58194;100365;A58194
58180;A58180;100365;A58194;100365;A58194
58181;A58181;100365;A58194;100365;A58194
58182;A58182;100365;A58194;100365;A58194
58183;A58183;100365;A58194;100365;A58194
58184;A58184;100365;A58194;100365;A58194
58185;A58185;100365;A58194;100365;A58194
